,s2token_15,x,y,z,day,month,hour_y,street_y,road_type,jam_level,speed_decrease_%,Freq
12017,2e68e8bd4,0.5616234703217825,0.5580737637675875,-0.610845931293642,25,11,16,,,,,
12018,2e698fb04,0.968657873370815,0.24747128224568163,0.021445018545305547,27,11,22,N1 Sultan Hasanudin,6.0,4.0,72.70588235294117,44.0
12019,2e69927fc,0.9891654187784854,0.1462594852038108,-0.012646631199647325,24,11,5,,,,,
12020,2e698b964,0.982984335834647,0.16020379336325427,0.0898695726914385,27,11,19,,,,,
12021,2e69c5dcc,0.9491082572881887,-0.006298932658149633,-0.3148870263995415,24,11,14,,,,,
12022,2e68e845c,0.5311263839430949,0.5734076130531358,-0.6237855990420407,27,11,17,Terusan Buah Batu,1.0,3.0,19.81460023174972,72.0
12023,2e68e624c,0.565515778958852,0.5720081137186441,-0.5941368710899886,25,11,12,,,,,
12024,2e699ae14,0.9456720745528799,0.32377984052673137,-0.0295117312155151,27,11,13,Flyover Cibarusah,4.0,4.0,82.26923076923077,70.0
12025,2e698d4d4,0.9950453521919957,0.09941174383923901,-0.0014325738894345004,25,11,21,,,,,
12026,2e69e95dc,0.9931009783782916,-0.003661481163927844,-0.1172051206209281,26,11,14,,,,,
12027,2e698cfcc,0.9903644411072781,0.13450888344641293,0.03294896150515318,23,11,18,Exit 10: Jakasampurna/Jatibening/Kranji,7.0,3.0,65.63179136914002,104.0
12028,2e69c8be4,0.9354588613769058,0.024151513906473448,-0.35260944832413155,29,11,15,N9 Jalan Raya Tajur,6.0,3.0,56.47271087054578,96.0
12029,2e69ec754,0.9949937515516213,0.028626106006805527,-0.09574957142524268,28,11,14,,,,,
12030,2e698ec94,0.9736149620399965,0.2183333415257623,0.0663660882533473,27,11,14,,,,,
12031,2e6999fb4,0.9524536301301314,0.2888218915905746,-0.09702575632262311,23,11,7,,,,,
12032,2e698d844,0.9883524990783416,0.1521067339992501,-0.004783203704457416,25,11,17,Jalan Jatiasih,2.0,3.0,17.935349322210634,66.0
12033,2e698ce24,0.9912272562574332,0.12867170821561336,0.030201290655146595,23,11,10,,,,,
12034,2e698ddcc,0.9833462572043368,0.18119558915384726,0.01408179368590755,29,11,11,,,,,
12035,2e698eb8c,0.9753662742922882,0.2126847512903322,0.05853056929289472,28,11,20,,,,,
12036,2e69ec984,0.9935862797047343,0.07267935106394856,-0.08662572776853754,25,11,16,Putri Tunggal,2.0,4.0,57.21040189125296,37.0
12037,2e698cff4,0.9891250341498221,0.14327144822798688,0.03324092268226686,29,11,13,KH Noer Ali,4.0,2.0,25.659596482152093,66.0
12038,2e68e5cfc,0.5995721461607776,0.5548976545175764,-0.5767164247349398,28,11,10,,,,,
12039,2e68e8744,0.5401765856664289,0.5866514778619956,-0.603364980604688,27,11,14,,,,,
12040,2e698c544,0.988255608085064,0.1491070433123687,0.03343565048064269,24,11,13,,,,,
12041,2e68e8bcc,0.563223503372024,0.5563610804302431,-0.6109350484559191,25,11,17,,,,,
12042,2e69c4194,0.9612928643680663,-0.00354420727854844,-0.2755058393388519,23,11,15,,,,,
12043,2e698debc,0.9849915585645045,0.17249383952769848,0.006124122929935278,23,11,3,,,,,
12044,2e6984dfc,0.9440601830920232,0.32947190219644923,0.01409384132552391,28,11,14,,,,,
12045,2e68e7d6c,0.5500792986439832,0.5833929805834351,-0.5975494920166189,26,11,11,Gatot Subroto,2.0,4.0,51.193633952254636,51.0
12046,2e69ec7fc,0.9942562584451626,0.0491702569891118,-0.09506197120957939,26,11,22,,,,,
12047,2e68e5e04,0.5877165858506229,0.5569827475108821,-0.5868214666244892,26,11,12,,,,,
12048,2e68e7f7c,0.5308176997919811,0.6082308093404629,-0.5901591752710413,25,11,9,Terusan Jakarta,7.0,4.0,78.8445199660153,108.0
12049,2e68e877c,0.5446043077599061,0.5844791383299899,-0.6014900538050367,29,11,15,Gatot Subroto,1.0,4.0,39.6356783919598,138.0
12050,2e699ae5c,0.9474877412104408,0.31816033041962094,-0.0322642899071778,24,11,19,Cibarusah Raya,7.0,3.0,44.31693989071039,22.0
12051,2e68e6544,0.5703412540117071,0.590713595246992,-0.5707611605240202,26,11,12,Dipati Ukur,1.0,3.0,11.594202898550735,80.0
12052,2e699288c,0.9898273272450131,0.14039157849367928,-0.0230665759714529,28,11,11,Wibawa Mukti 2,2.0,3.0,40.66937119675457,82.0
12053,2e69e8f1c,0.9895115919413598,-0.059168276699322696,-0.1317798332299294,29,11,6,,,,,
12054,2e68e8bf4,0.5598484161933661,0.5530271159596163,-0.6170338401572224,25,11,15,Cibaduyut Raya,2.0,4.0,49.31726907630522,74.0
12055,2e698c19c,0.9819599147990691,0.18094013577000503,0.054912594141392095,28,11,18,,,,,
12056,2e69ec0ec,0.9956585577639933,0.019828159147134043,-0.0909443811137385,23,11,14,,,,,
12057,2e6984edc,0.9378748652207018,0.3460794662464009,0.02489458233946902,27,11,10,N1 Gatot Subroto,6.0,4.0,86.94390715667312,34.0
12058,2e68e67cc,0.5887598674050675,0.5713493077468589,-0.5717707469522663,26,11,16,Dr Djundjunan,6.0,3.0,51.50677356925629,10.0
12059,2e68ef524,0.5769790206051069,0.5435752088915305,-0.6096074163427644,27,11,14,Holis,1.0,2.0,28.419936373276773,32.0
12060,2e6999fac,0.9516057496523296,0.2916365591784537,-0.09692581998198495,23,11,8,,,,,
12061,2e698a4fc,0.9802877224009663,0.1567952406627115,0.12021328468787724,23,11,18,Jalan Inspeksi BKT,1.0,4.0,83.32530120481927,112.0
12062,2e699af4c,0.9508009452528231,0.30682119014377673,-0.042875631599950344,24,11,8,MH Thamrin,2.0,3.0,59.53389830508474,148.0
12063,2e69965e4,0.9674424982064894,0.21395106864919763,-0.13520337602239474,24,11,6,,,,,
12064,2e68e7c24,0.5457353022313917,0.5962200626457707,-0.5888077927448692,29,11,19,,,,,
12065,2e6999dfc,0.9528540938896889,0.2828082698121675,-0.10994797989735076,29,11,16,,,,,
12066,2e69ecbd4,0.9935936412578601,0.07562804039347093,-0.08397663697832983,28,11,10,,,,,
12067,2e698c1f4,0.9809989625247075,0.1867583938735575,0.05255794747910785,27,11,13,Perjuangan,2.0,4.0,76.16766467065868,69.0
12068,2e698ddac,0.9832626753443476,0.18118018800267355,0.019189860603761693,25,11,16,Siliwangi,7.0,3.0,25.684024713150926,71.0
12069,2e68e8e5c,0.5478291961216804,0.5541184822295903,-0.626766208029955,28,11,9,,,,,
12070,2e69ef0d4,0.9955208620147818,-0.06542218475116954,-0.06825064861032148,26,11,19,,,,,
12071,2e68e8aa4,0.5756602219475621,0.5520597579395552,-0.6031959321240513,25,11,3,,,,,
12072,2e6984c8c,0.9381562146409789,0.34618328527472647,0.004477714473596802,23,11,5,,,,,
12073,2e69eba8c,0.9906716005663728,0.046063393984576616,-0.12824953631839267,28,11,4,N8 Jalan Raya Bogor,6.0,3.0,57.86061588330632,132.0
12074,2e698bd14,0.9773804766653098,0.1830812451002778,0.10587096639789269,28,11,19,,,,,
12075,2e698d02c,0.9905183123028238,0.13452978185698622,0.027842607390063872,25,11,18,,,,,
12076,2e698dc9c,0.9852332909228797,0.16954014615945376,0.023906093313282716,28,11,19,,,,,
12077,2e68e6f1c,0.5822317311826476,0.5889159713882354,-0.5605213553897018,28,11,16,Ciumbuleuit,2.0,4.0,12.835249042145595,72.0
12078,2e68e6b5c,0.5983227795800036,0.5945411173019254,-0.53715054805244,28,11,21,Dr Setiabudi,7.0,3.0,35.66698202459792,46.0
12079,2e699a114,0.9517578330972167,0.29784459017160275,-0.07379449331488326,26,11,19,Cibarusah Raya,7.0,3.0,39.944134078212294,32.0
12080,2e69e8e7c,0.991164431984841,-0.05340230534579589,-0.12141360118175343,25,11,16,Muchtar Raya,7.0,3.0,33.3695652173913,74.0
12081,2e699b26c,0.9430062405074743,0.3322322522213845,-0.018998972284464333,25,11,17,,,,,
12082,2e699ae64,0.9475627881766834,0.31818553071144345,-0.02971078101812672,23,11,7,,,,,
12083,2e698a4dc,0.9808804353225594,0.15689004401795245,0.1151481032821271,26,11,17,,,,,
12084,2e68e649c,0.5658333277236884,0.5825844741509956,-0.5834620602192956,27,11,13,LLRE Martadinata,1.0,4.0,19.033674963396777,34.0
12085,2e69c8bec,0.9354898655044716,0.021390914274051886,-0.352705458314648,29,11,18,N9 Jalan Raya Tajur,6.0,3.0,14.024717893605585,117.0
12086,2e698fcec,0.969589790247904,0.24466165850079416,0.006025902975183936,28,11,11,,,,,
12087,2e68e81a4,0.5257939661487033,0.5917841368081462,-0.6110091984445516,29,11,13,N11 Soekarno-Hatta,6.0,3.0,14.737793851717909,32.0
12088,2e69c5d64,0.952407495532284,0.0021072902952314868,-0.3048204746757246,24,11,7,,,,,
12089,2e68e85e4,0.5409854894104502,0.5703571953425867,-0.6180836270022643,28,11,12,N11 Soekarno-Hatta,6.0,4.0,77.59372275501308,42.0
12090,2e69f2b34,0.9953348831957712,0.09647495935610212,0.0010259195382967357,29,11,16,,,,,
12091,2e68e8b94,0.5625650949173697,0.5524312160071637,-0.6150937046999078,24,11,11,KH Wahid Hasyim,6.0,3.0,17.573221757322184,38.0
12092,2e69eb15c,0.9901601620904622,0.07242873568211372,-0.11973692687087058,29,11,13,,,,,
12093,2e68e62e4,0.5605548055412063,0.5771496845772761,-0.5938657689890966,23,11,22,,,,,
12094,2e69928e4,0.9905721348732207,0.13453709190725438,-0.025818917751304342,28,11,15,Benda,1.0,4.0,84.45287107258937,50.0
12095,2e69c5c44,0.949797327536507,-0.011907136682242225,-0.3126391797272689,27,11,14,N9 Otto Iskandardinata,6.0,4.0,90.07936507936508,53.0
12096,2e69eb15c,0.9901601620904622,0.07242873568211372,-0.11973692687087058,28,11,17,,,,,
12097,2e698ce24,0.9912272562574332,0.12867170821561336,0.030201290655146595,24,11,12,,,,,
12098,2e68e4294,0.6011714288939758,0.5663670139998336,-0.5637564354705742,25,11,5,,,,,
12099,2e699bea4,0.9338503802658008,0.35087713586558616,-0.06934481093912039,23,11,4,,,,,
12100,2e6985214,0.9460232870317121,0.3239000888913043,0.011343403806623485,29,11,5,,,,,
12101,2e69c41cc,0.9627293564805944,-0.0007096999781373533,-0.27046567711338476,26,11,17,,,,,
12102,2e69c5c54,0.9506604111558616,-0.00911353436454272,-0.31009954232851467,28,11,11,N9 Jalan Raya Pajajaran,6.0,3.0,40.25547445255474,40.0
12103,2e69c41d4,0.9627546079988374,0.002130184245338684,-0.27036831747097484,26,11,19,N8 Jalan Raya Bogor,6.0,4.0,46.00682593856655,206.0
12104,2e69ef47c,0.9937108547948166,-0.06824679582721017,-0.08877562684810698,24,11,7,N6 Cinangka Raya,6.0,3.0,10.69518716577541,34.0
12105,2e69e8eac,0.9904177915777518,-0.06508682862788956,-0.12180436308036266,29,11,18,Muchtar Raya,7.0,3.0,45.91679506933745,72.0
12106,2e68e67e4,0.5930989830389751,0.568783578450065,-0.5698410631076635,23,11,17,,,,,
12107,2e6996884,0.9705154902141491,0.20263921239286312,-0.13052598536379714,23,11,19,,,,,
12108,2e68e8aa4,0.5756602219475621,0.5520597579395552,-0.6031959321240513,26,11,14,,,,,
12109,2e68c2a74,0.5189318504420822,0.5981763496627018,-0.6106511191351094,29,11,22,,,,,
12110,2e698d7b4,0.9908881725446357,0.1345800153731469,-0.005371124027224161,24,11,22,,,,,
12111,2e698dc74,0.9853849032798875,0.1695662357987336,0.016244508768660883,25,11,23,Pekayon Jaya,2.0,4.0,34.182174338883456,46.0
12112,2e68e8f2c,0.5491216262367563,0.562040491928021,-0.6185272225475678,27,11,11,,,,,
12113,2e698fb1c,0.9693864515086036,0.24461034897413134,0.02134677507989051,27,11,22,N1 Sultan Hasanudin,6.0,3.0,20.294599018003275,41.0
12114,2e698953c,0.9772550600874297,0.19803178093091175,0.07586805174014534,28,11,15,,,,,
12115,2e68e84ec,0.528935779853036,0.5710426221575607,-0.6278035237800741,28,11,18,,,,,
12116,2e68dd434,0.5239274569062019,0.6185813023696282,-0.5855400859535533,27,11,17,,,,,
12117,2e699ab3c,0.9543124416120332,0.29864403336995116,-0.009975225160714418,24,11,17,,,,,
12118,2e6999f0c,0.950982995680167,0.29452107364374913,-0.09427979161468643,25,11,16,,,,,
12119,2e69ee5ac,0.9983329674001785,-0.030191491036043787,-0.04919105681904709,25,11,12,Cinere Raya,1.0,3.0,15.256916996047428,24.0
12120,2e698e364,0.9730587526179293,0.23031156251602378,0.010641810234503562,23,11,8,Lambang Jaya,2.0,2.0,26.529774127310063,38.0
12121,2e69c41c4,0.9620313721818927,-0.0007091854415874971,-0.27293797096379596,27,11,10,N8 Jalan Raya Bogor,2.0,3.0,26.59758203799655,36.0
12122,2e6984d8c,0.9441158169019334,0.32949131809546267,0.008988635898159944,24,11,17,,,,,
12123,2e698fb04,0.968657873370815,0.24747128224568163,0.021445018545305547,27,11,20,N1 Sultan Hasanudin,6.0,4.0,72.70588235294117,44.0
12124,2e69eb604,0.9926493976521975,0.07261081954233568,-0.09682376891094419,27,11,17,,,,,
12125,2e68e6454,0.5723214836797909,0.5823286566010726,-0.5773573027335437,27,11,13,Layang Pasupati,4.0,2.0,46.61354581673307,38.0
12126,2e68e4294,0.6011714288939758,0.5663670139998336,-0.5637564354705742,29,11,3,,,,,
12127,2e6a20c7c,0.96899666816381,0.1755953955794022,0.17381517234910301,29,11,15,,,,,
12128,2e698cfcc,0.9903644411072781,0.13450888344641293,0.03294896150515318,27,11,21,Exit 10: Jakasampurna/Jatibening/Kranji,7.0,3.0,65.63179136914002,104.0
12129,2e69c5e94,0.946532121317947,-0.011866202415938337,-0.3223912786561869,29,11,14,Pahlawan,2.0,4.0,51.29642606867554,32.0
12130,2e68e7d34,0.5544902635727776,0.5811409475704579,-0.5956641223541181,25,11,9,,,,,
12131,2e69c4144,0.9610726173700377,-0.014883799948987026,-0.2758947202115031,27,11,21,N9 KH Soleh Iskandar (Jalur Lambat),4.0,4.0,68.76044102906782,146.0
12132,2e69910e4,0.9734389361346025,0.22131458241322047,-0.058621610591956336,28,11,15,,,,,
12133,2e699105c,0.9722686600062658,0.22709501692071832,-0.05587043994277348,28,11,17,,,,,
12134,2e69eec04,0.996602392765738,-0.021315036131618722,-0.07955714907105245,25,11,14,,,,,
12135,2e698c354,0.985023852830312,0.1695041057970823,0.031565289057113866,27,11,20,Exit 14: Bekasi Barat/Pekayon,4.0,4.0,63.62928348909658,42.0
12136,2e6985204,0.9450306281113972,0.3266821917011084,0.013994911816033502,27,11,9,,,,,
12137,2e68e5e24,0.5855156444138289,0.5548969013086656,-0.5909829600459727,24,11,17,,,,,
12138,2e68dd5dc,0.5284735219905452,0.6165107904059285,-0.5836353158162776,26,11,13,,,,,
12139,2e698eb04,0.9769247886971133,0.20397744471339213,0.06333371359154356,24,11,18,,,,,
12140,2e69ec0ec,0.9956585577639933,0.019828159147134043,-0.0909443811137385,28,11,17,,,,,
12141,2e68e8f1c,0.5468876595910045,0.5597539680459915,-0.6225667699482847,24,11,15,Mohammad Toha,4.0,3.0,64.60819927348209,8.0
12142,2e699a6bc,0.9515498265783544,0.30086811257067175,-0.06349256946182835,29,11,21,Cibarusah Raya,7.0,3.0,48.751486325802624,66.0
12143,2e68e8f2c,0.5491216262367563,0.562040491928021,-0.6185272225475678,27,11,18,,,,,
12144,2e698d86c,0.9883371890558184,0.15210437779786887,-0.007338868030341788,29,11,18,Jalan Jatiasih,2.0,2.0,13.881748071979427,36.0
12145,2e69eeeac,0.9968028122230288,-0.021319322643476052,-0.0770041559026818,25,11,0,Krukut Raya,2.0,3.0,20.050761421319798,38.0
12146,2e69eca7c,0.992004104435347,0.08434572650055477,-0.09388106946833756,28,11,16,,,,,
12147,2e68e894c,0.5550640087215416,0.5581232056177018,-0.6167677306514933,24,11,14,,,,,
12148,2e68e8c84,0.5634429620947871,0.5467810633332673,-0.6193242262708557,26,11,16,KH Wahid Hasyim,7.0,3.0,59.238017206063084,64.0
12149,2e698db5c,0.9856685898640394,0.16662078455752724,0.02636181156275387,26,11,15,,,,,
12150,2e6992944,0.9916474517097201,0.12575131640045464,-0.02866946007812139,26,11,13,,,,,
12151,2e6994a24,0.9877700262439584,0.1193397184523095,-0.10034145132363331,28,11,14,,,,,
12152,2e698d354,0.9950079229898537,0.09940800440942582,0.008791009427424246,28,11,14,Jatiwaringin Raya,1.0,2.0,29.609690444145354,83.0
12153,2e698c60c,0.9875067532912694,0.1489940568306736,0.051295060515357586,26,11,19,,,,,
12154,2e68e84ec,0.528935779853036,0.5710426221575607,-0.6278035237800741,28,11,13,,,,,
12155,2e698e364,0.9730587526179293,0.23031156251602378,0.010641810234503562,28,11,22,Lambang Jaya,2.0,2.0,26.529774127310063,38.0
12156,2e68e8ed4,0.5507335432762811,0.5603632460889043,-0.6186158717193236,25,11,17,,,,,
12157,2e68e8294,0.5139607852873291,0.5854087876078362,-0.6270094597199912,29,11,4,,,,,
12158,2e698d1dc,0.9913005291632431,0.12868121980833536,0.027647866993915242,26,11,17,,,,,
12159,2e68e8bdc,0.5605056763759456,0.5569630347695412,-0.6128829942579959,25,11,16,,,,,
12160,2e68e6b7c,0.5963550505967042,0.592585825228474,-0.5414819418651842,28,11,15,Dr Setiabudi,1.0,3.0,18.235294117647054,37.0
12161,2e69ebcac,0.9903021174141168,0.025567447535996587,-0.13655776020281987,29,11,0,,,,,
12162,2e698e794,0.9803605688846372,0.19564971007926513,0.024786002543576845,23,11,22,,,,,
12163,2e68e6ca4,0.596603039211432,0.5963512517970471,-0.5370567922331656,28,11,13,Dr Setiabudi,7.0,3.0,17.3228346456693,33.0
12164,2e68e7b64,0.5573756035392659,0.5911311613704554,-0.5830063349879276,27,11,20,,,,,
12165,2e69c47cc,0.9623333125914812,-0.03762771098078693,-0.2692559207205161,25,11,22,,,,,
12166,2e698f074,0.9690432481469858,0.244523746676437,0.03410748498580417,28,11,15,Sumberjaya Raya,2.0,4.0,65.04683840749415,68.0
12167,2e68e7ce4,0.553228548177793,0.5867329537048731,-0.5913396777807545,24,11,17,,,,,
12168,2e68e6b9c,0.5970701936276205,0.5897953761349682,-0.5437357797416748,27,11,16,,,,,
12169,2e68ef524,0.5769790206051069,0.5435752088915305,-0.6096074163427644,28,11,23,Holis,1.0,2.0,28.419936373276773,32.0
12170,2e69c8bbc,0.9364169251864514,0.01864838470566133,-0.350393464511286,29,11,19,N9 Jalan Raya Tajur,6.0,3.0,42.75261324041812,36.0
12171,2e6984dfc,0.9440601830920232,0.32947190219644923,0.01409384132552391,25,11,18,,,,,
12172,2e68e62e4,0.5605548055412063,0.5771496845772761,-0.5938657689890966,24,11,15,,,,,
12173,2e68e6f1c,0.5822317311826476,0.5889159713882354,-0.5605213553897018,24,11,8,Ciumbuleuit,2.0,4.0,12.835249042145595,72.0
12174,2e68e8684,0.5371258699047687,0.5764531443168246,-0.6157902015185787,23,11,17,N11 Soekarno-Hatta,1.0,3.0,13.216957605985034,70.0
12175,2e68dd414,0.5203408560042923,0.6217734137495021,-0.5853573400300118,26,11,13,Jenderal AH Nasution,6.0,3.0,49.23346473937801,17.0
12176,2e69ec7dc,0.9947294603183053,0.04919365886112671,-0.08996268505724098,27,11,20,Jalan Raya Bogor,6.0,3.0,71.45343777197563,80.0
12177,2e699af24,0.9500900305448745,0.3096932793289215,-0.03766970397730899,23,11,17,Cibarusah Raya,7.0,3.0,57.605794891345795,4.0
12178,2e69e9164,0.9923398358473495,-0.027081038878426507,-0.12053326314225667,29,11,16,Keadilan Raya,2.0,4.0,83.63723608445297,76.0
12179,2e69ec984,0.9935862797047343,0.07267935106394856,-0.08662572776853754,23,11,14,Putri Tunggal,2.0,4.0,57.21040189125296,37.0
12180,2e68e63cc,0.5682358099450876,0.5713676023127372,-0.5921546481481372,28,11,9,,,,,
12181,2e698d844,0.9883524990783416,0.1521067339992501,-0.004783203704457416,26,11,9,Jalan Jatiasih,2.0,3.0,17.935349322210634,66.0
12182,2e69ebc14,0.9923430866665873,0.02269092021203895,-0.12140972154222544,24,11,17,,,,,
12183,2e68e6d04,0.5877325403045409,0.6015597825543416,-0.541014130203957,23,11,10,Pagermaneuh,2.0,2.0,39.95956873315364,129.0
12184,2e698c5dc,0.9871842100353136,0.15192693516141864,0.04884200885930058,26,11,19,,,,,
12185,2e698c34c,0.9845161522795071,0.17241058535691725,0.03166284822374201,25,11,16,Exit Bekasi Barat/Pekayon,4.0,3.0,26.547987616099068,90.0
12186,2e68e8f2c,0.5491216262367563,0.562040491928021,-0.6185272225475678,25,11,17,,,,,
12187,2e6994a64,0.989010976258814,0.1106146301601859,-0.09809022598665561,29,11,19,Trans Yogi,1.0,2.0,14.088159031979263,47.0
12188,2e698ec64,0.9739327914596646,0.2184046148339353,0.0612726850956111,27,11,7,,,,,
12189,2e68e6344,0.5620589156994555,0.5821354154168134,-0.5875441544260708,28,11,19,,,,,
12190,2e69c5944,0.9461949043570063,-0.02302915565843868,-0.3227767974289588,28,11,11,Kapten Yusuf,2.0,3.0,18.29710144927536,93.0
12191,2e68e67ec,0.5920385647887547,0.5677666343913792,-0.5719540074820328,29,11,23,Jalan Gunung Batu,1.0,3.0,44.56762749445676,48.0
12192,2e68e7f1c,0.5370725217201306,0.6044782160539932,-0.5883529491124877,26,11,13,,,,,
12193,2e69c5b74,0.9510600557277636,-0.02314756712705167,-0.3081378920795066,28,11,16,Kapten Muslihat,2.0,4.0,68.52387843704776,152.0
12194,2e69ebedc,0.9938164248712378,0.022724609568166146,-0.10868535216911988,28,11,10,Sentosa Raya,2.0,3.0,65.99078341013825,6.0
12195,2e68e87d4,0.5480723483485894,0.5744145655583018,-0.6080004998765459,26,11,13,,,,,
12196,2e6994a64,0.989010976258814,0.1106146301601859,-0.09809022598665561,27,11,16,Trans Yogi,1.0,2.0,14.088159031979263,47.0
12197,2e68e8cec,0.5627039226684329,0.5428400607255602,-0.6234492472407264,23,11,14,Kopo,7.0,4.0,59.14221218961625,132.0
12198,2e69c5dbc,0.9499608779014286,-0.0035024271817598596,-0.3123492651833579,29,11,21,,,,,
12199,2e698d804,0.9891941647804311,0.14626373563085404,-0.01009078805907335,24,11,15,Jalan Jatiasih,2.0,3.0,13.211845102505688,150.0
12200,2e69c5fcc,0.9442255017595286,-0.0006960593997104069,-0.32929882679456757,29,11,15,,,,,
12201,2e68dd34c,0.5091278176244901,0.6194698218089986,-0.5975332670143575,23,11,13,,,,,
12202,2e68e66cc,0.5790919208465308,0.5686603326503251,-0.5841900147043741,24,11,14,,,,,
12203,2e69ebc44,0.9920791588665443,0.019756876787899284,-0.12405082975231559,26,11,5,,,,,
12204,2e698c1d4,0.9800136888804647,0.18957055705018475,0.06030069242211398,28,11,15,KH Muchtar Tabrani,2.0,4.0,76.14545454545456,76.0
12205,2e68e5c8c,0.6027501880040671,0.5512531162142533,-0.57689878897874,23,11,4,,,,,
12206,2e68e6f1c,0.5822317311826476,0.5889159713882354,-0.5605213553897018,29,11,18,Ciumbuleuit,2.0,4.0,12.835249042145595,72.0
